ponto_id,lat,lon
696,-8.055473080000011,-34.951698039999975
700,-8.055473080000011,-34.951698039999975
706,-8.055473080000011,-34.951698039999975
708,-8.055473080000011,-34.951698039999975
710,-8.055473080000011,-34.951698039999975
711,-8.055474130000011,-34.951694669999966
712,-8.05546843000001,-34.951691479999994
713,-8.055473080000011,-34.951698039999975
715,-8.055473080000011,-34.951698039999975
718,-8.055473080000011,-34.951698039999975
724,-8.055473080000011,-34.951698039999975
730,-8.055473080000011,-34.951698039999975
733,-8.055473080000011,-34.951698039999975
736,-8.055473080000011,-34.951698039999975
737,-8.055473080000011,-34.951698039999975
738,-8.055473080000011,-34.951698039999975
740,-8.055473080000011,-34.951698039999975
742,-8.055473080000011,-34.951698039999975
743,-8.055473080000011,-34.951698039999975
744,-8.055473080000011,-34.951698039999975
745,-8.055473080000011,-34.951698039999975
747,-8.055473080000011,-34.951698039999975
748,-8.055473080000011,-34.951698039999975
749,-8.055473080000011,-34.951698039999975
751,-8.055473080000011,-34.951698039999975
753,-8.055470830000012,-34.951698099999966
758,-8.055473080000011,-34.951698039999975
759,-8.055473080000011,-34.951698039999975
761,-8.055473080000011,-34.951698039999975
763,-8.055473080000011,-34.951698039999975
764,-8.055473080000011,-34.951698039999975
765,-8.055473080000011,-34.951698039999975
766,-8.055473080000011,-34.951698039999975
773,-8.055470830000012,-34.951698099999966
774,-8.055473080000011,-34.951698039999975
782,-8.055473080000011,-34.951698039999975
786,-8.055473080000011,-34.951698039999975
789,-8.055473080000011,-34.951698039999975
794,-8.055473080000011,-34.951698039999975
795,-8.055473080000011,-34.951698039999975
799,-8.055473080000011,-34.951698039999975
800,-8.05543077000001,-34.951698509999986
809,-8.05543077000001,-34.951698509999986
810,-8.05543077000001,-34.951698509999986
811,-8.05543077000001,-34.951698509999986
815,-8.05543077000001,-34.951698509999986
828,-8.05543077000001,-34.951698509999986
831,-8.055434280000009,-34.951697989999985
833,-8.05543077000001,-34.951698509999986
834,-8.05543077000001,-34.951698509999986
835,-8.05543077000001,-34.951698509999986
837,-8.05543077000001,-34.951698509999986
841,-8.05543077000001,-34.951698509999986
852,-8.05543077000001,-34.951698509999986
856,-8.05543077000001,-34.951698509999986
858,-8.05543077000001,-34.951698509999986
862,-8.05543077000001,-34.951698509999986
866,-8.05543077000001,-34.951698509999986
868,-8.05543077000001,-34.951698509999986
871,-8.05543077000001,-34.951698509999986
872,-8.05543077000001,-34.951698509999986
877,-8.05543077000001,-34.951698509999986
879,-8.05543077000001,-34.951698509999986
881,-8.05543077000001,-34.951698509999986
883,-8.05543077000001,-34.951698509999986
906,-8.05540303000001,-34.95171585999998
908,-8.05543997000001,-34.95169764999998
914,-8.05543997000001,-34.95169764999998
921,-8.05543997000001,-34.95169764999998
927,-8.05544031000001,-34.95169654999997
932,-8.05544031000001,-34.95169654999997
934,-8.05544031000001,-34.95169654999997
940,-8.055440640000011,-34.95170620999997
947,-8.055440640000011,-34.95170620999997
952,-8.055439480000011,-34.951706359999974
957,-8.055427690000009,-34.95170837999999
958,-8.055427690000009,-34.95170837999999
960,-8.055427690000009,-34.95170837999999
964,-8.05543010000001,-34.951704239999984
965,-8.055435690000008,-34.95170420999998
967,-8.05543010000001,-34.951704239999984
970,-8.05543010000001,-34.951704239999984
971,-8.055429660000009,-34.95170564999999
982,-8.055428410000008,-34.95170963999998
994,-8.05542381000001,-34.95171006999998
996,-8.055422000000009,-34.951708719999985
997,-8.05542381000001,-34.95171006999998
1002,-8.05542381000001,-34.95171006999998
1005,-8.055422000000009,-34.951708719999985
1009,-8.055422000000009,-34.951708719999985
1010,-8.055422000000009,-34.951708719999985
1017,-8.055421180000009,-34.95170776999998
1018,-8.05541992000001,-34.95170822999998
1020,-8.05542030000001,-34.951710589999976
1022,-8.05541992000001,-34.95170822999998
1025,-8.05541992000001,-34.95170822999998
1027,-8.05541992000001,-34.95170822999998
1034,-8.05541992000001,-34.95170822999998
1038,-8.05541992000001,-34.95170822999998
1042,-8.05541992000001,-34.95170822999998
1044,-8.05541992000001,-34.95170822999998
1046,-8.05541992000001,-34.95170822999998
1052,-8.05541992000001,-34.95170822999998
1053,-8.05541992000001,-34.95170822999998
1055,-8.05541992000001,-34.95170822999998
1056,-8.05541992000001,-34.95170822999998
1057,-8.05541992000001,-34.95170822999998
1061,-8.05541992000001,-34.95170822999998
1068,-8.05541992000001,-34.95170822999998
1071,-8.05539394000001,-34.95171993999998
1074,-8.05539394000001,-34.95171993999998
1075,-8.05539394000001,-34.95171993999998
1076,-8.05539394000001,-34.95171993999998
1078,-8.05539394000001,-34.95171993999998
1084,-8.05539295000001,-34.95171953999998
1087,-8.05539394000001,-34.95171993999998
1090,-8.05539394000001,-34.95171993999998
1095,-8.05539394000001,-34.95171993999998
1101,-8.05539394000001,-34.95171993999998
1103,-8.05539394000001,-34.95171993999998
1107,-8.05539295000001,-34.95171953999998
1108,-8.05539295000001,-34.95171953999998
1111,-8.05539295000001,-34.95171953999998
1112,-8.05539295000001,-34.95171953999998
1115,-8.05539213000001,-34.951718589999984
1123,-8.05539213000001,-34.951718589999984
1126,-8.05539295000001,-34.95171953999998
1127,-8.055391690000011,-34.95171999999998
1139,-8.05539131000001,-34.951717639999984
1142,-8.05539131000001,-34.951717639999984
1144,-8.05539049000001,-34.951716689999984
1145,-8.05539049000001,-34.951716689999984
1147,-8.05539049000001,-34.951716689999984
1149,-8.05539049000001,-34.951716689999984
1152,-8.05539049000001,-34.951716689999984
1153,-8.05539049000001,-34.951716689999984
1155,-8.05539049000001,-34.951716689999984
1156,-8.05539049000001,-34.951716689999984
1157,-8.05539049000001,-34.951716689999984
1162,-8.05539049000001,-34.951716689999984
1163,-8.05539049000001,-34.951716689999984
1166,-8.05539005000001,-34.95171809999999
1168,-8.05539005000001,-34.95171809999999
1172,-8.05539005000001,-34.95171809999999
1175,-8.05539005000001,-34.95171809999999
1176,-8.05539005000001,-34.95171809999999
1180,-8.05539005000001,-34.95171809999999
1183,-8.05539005000001,-34.95171809999999
1188,-8.05539213000001,-34.951718589999984
1193,-8.05539005000001,-34.95171809999999
1194,-8.05539005000001,-34.95171809999999
1195,-8.05539005000001,-34.95171809999999
1197,-8.05539005000001,-34.95171809999999
1199,-8.05539005000001,-34.95171809999999
1201,-8.05539005000001,-34.95171809999999
1204,-8.05538961000001,-34.95171950999998
1210,-8.05538961000001,-34.95171950999998
1217,-8.05538961000001,-34.95171950999998
1219,-8.05538961000001,-34.95171950999998
1220,-8.05538961000001,-34.95171950999998
1222,-8.05538961000001,-34.95171950999998
1224,-8.05538961000001,-34.95171950999998
1226,-8.05538961000001,-34.95171950999998
1233,-8.05538961000001,-34.95171950999998
1244,-8.05539219000001,-34.951714819999985
1245,-8.05539219000001,-34.951714819999985
1247,-8.05539219000001,-34.951714819999985
1250,-8.05539219000001,-34.951714819999985
1253,-8.05539219000001,-34.951714819999985
1254,-8.05539219000001,-34.951714819999985
1261,-8.05539263000001,-34.95171340999999
1263,-8.05539263000001,-34.95171340999999
1277,-8.05539307000001,-34.951711999999986
1278,-8.05539307000001,-34.951711999999986
1281,-8.05539307000001,-34.951711999999986
1282,-8.05539307000001,-34.951711999999986
1285,-8.05539257000001,-34.95171717999999
1287,-8.05539307000001,-34.951711999999986
1295,-8.05539307000001,-34.951711999999986
1297,-8.05539307000001,-34.951711999999986
1298,-8.05539307000001,-34.951711999999986
1310,-8.05539307000001,-34.951711999999986
1313,-8.05539307000001,-34.951711999999986
1314,-8.05539515000001,-34.951712489999984
1315,-8.05539219000001,-34.951714819999985
1318,-8.05539175000001,-34.95171622999998
1320,-8.05539175000001,-34.95171622999998
1322,-8.05539175000001,-34.95171622999998
1323,-8.05539175000001,-34.95171622999998
1328,-8.05539175000001,-34.95171622999998
1329,-8.05539175000001,-34.95171622999998
1330,-8.05539175000001,-34.95171622999998
1334,-8.05539263000001,-34.95171340999998
1339,-8.05539263000001,-34.95171340999998
1345,-8.05539307000001,-34.951711999999986
1346,-8.05539307000001,-34.951711999999986
1349,-8.05539307000001,-34.951711999999986
1354,-8.05539307000001,-34.951711999999986
1355,-8.05539307000001,-34.951711999999986
1359,-8.05539823000001,-34.95170261999999
1360,-8.05539823000001,-34.95170261999999
1369,-8.05539823000001,-34.95170261999999
1372,-8.05539823000001,-34.95170261999999
1373,-8.05539823000001,-34.95170261999999
1374,-8.05539779000001,-34.95170402999999
1379,-8.05539779000001,-34.95170402999999
1383,-8.05539823000001,-34.95170261999999
1385,-8.05539823000001,-34.95170261999999
1393,-8.05539779000001,-34.95170402999999
1396,-8.05539823000001,-34.95170261999999
1400,-8.05539823000001,-34.95170261999999
1402,-8.05539823000001,-34.95170261999999
1405,-8.05539823000001,-34.95170261999999
1406,-8.05539823000001,-34.95170261999999
1413,-8.05539823000001,-34.95170261999999
1414,-8.05539823000001,-34.95170261999999
1416,-8.05539823000001,-34.95170261999999
1417,-8.05539823000001,-34.95170261999999
1418,-8.05539823000001,-34.95170261999999
1420,-8.05548897000001,-34.951712169999965
1421,-8.055390110000012,-34.95171432999999
1426,-8.055402900000011,-34.95170194999999
1427,-8.05539823000001,-34.95170261999999
1429,-8.05539867000001,-34.95170120999999
1430,-8.05539823000001,-34.95170261999999
1432,-8.05539823000001,-34.95170261999999
1437,-8.05539911000001,-34.95169979999999
1438,-8.05539911000001,-34.95169979999999
1443,-8.05539911000001,-34.95169979999999
1446,-8.05539773000001,-34.95170779999999
1452,-8.055392360000011,-34.95171426999999
1453,-8.055392360000011,-34.95171426999999
1456,-8.055392360000011,-34.95171426999999
1458,-8.055392360000011,-34.95171426999999
1465,-8.055392360000011,-34.95171426999999
1467,-8.055392360000011,-34.95171426999999
1468,-8.055390550000011,-34.951712919999984
1470,-8.055386160000012,-34.95171625999999
1472,-8.055392360000011,-34.95171426999999
1477,-8.055390990000012,-34.95171150999999
1479,-8.055390990000012,-34.95171150999999
1480,-8.055390990000012,-34.95171150999999
1482,-8.055390990000012,-34.95171150999999
1483,-8.055390990000012,-34.95171150999999
1488,-8.055390990000012,-34.95171150999999
1491,-8.055390550000011,-34.951712919999984
1496,-8.055390550000011,-34.951712919999984
1501,-8.055390550000011,-34.951712919999984
1502,-8.055390550000011,-34.951712919999984
1509,-8.05539773000001,-34.95170779999999
1512,-8.055466270000009,-34.95168843999997
1513,-8.05539867000001,-34.95170120999999
1516,-8.05539653000001,-34.95170448999999
1527,-8.05539867000001,-34.95170120999999
1530,-8.05540054000001,-34.95169878999999
1532,-8.05539867000001,-34.95170120999999
1533,-8.05539773000001,-34.95170779999999
1535,-8.05539823000001,-34.95170261999999
1536,-8.05539823000001,-34.95170261999999
1543,-8.05539823000001,-34.95170261999999
1544,-8.05539823000001,-34.95170261999999
1545,-8.05539823000001,-34.95170261999999
1550,-8.05539823000001,-34.95170261999999
1557,-8.05539823000001,-34.95170261999999
1558,-8.05539823000001,-34.95170261999999
1559,-8.055401910000011,-34.951701549999996
1561,-8.055401910000011,-34.951701549999996
1562,-8.055401910000011,-34.951701549999996
1568,-8.055401910000011,-34.951701549999996
1569,-8.055401910000011,-34.951701549999996
1570,-8.055401910000011,-34.951701549999996
1575,-8.055401910000011,-34.951701549999996
1576,-8.055401910000011,-34.951701549999996
1578,-8.055401910000011,-34.951701549999996
1586,-8.055401910000011,-34.951701549999996
1593,-8.055401910000011,-34.951701549999996
1595,-8.055401910000011,-34.951701549999996
1597,-8.055401910000011,-34.951701549999996
1598,-8.055401910000011,-34.951701549999996
1599,-8.055401910000011,-34.951701549999996
1603,-8.05539576000001,-34.951710529999986
1606,-8.055479050000004,-34.95153612
1608,-8.055479050000004,-34.95153612
1614,-8.055473350000009,-34.951622139999984
1615,-8.055479050000004,-34.95153612
1616,-8.055479050000004,-34.95153612
1617,-8.055479050000004,-34.95153612
1618,-8.055479050000004,-34.95153612
1623,-8.055479050000004,-34.95153612
1626,-8.055479050000004,-34.95153612
1631,-8.055479050000004,-34.95153612
1642,-8.055472610000004,-34.951564669999996
1643,-8.055471800000005,-34.95156262
1649,-8.055472480000004,-34.9515609
1650,-8.055471790000006,-34.95156372
1656,-8.055473300000004,-34.95156185
1659,-8.055472610000004,-34.951564669999996
1662,-8.055474430000006,-34.95155762
1665,-8.055472930000004,-34.95155839
1670,-8.055478440000002,-34.95140147000001
1671,-8.055499500000002,-34.95137178
1672,-8.055499800000002,-34.95137342
1680,-8.055499800000002,-34.95137342
1683,-8.055499800000002,-34.95137342
1684,-8.055499800000002,-34.95137342
1688,-8.055499800000002,-34.95137342
1691,-8.055499800000002,-34.95137342
1699,-8.055479950000004,-34.951537189999996
1701,-8.055477550000003,-34.95153689
1713,-8.055474430000006,-34.95155762
1718,-8.055474430000006,-34.95155762
1720,-8.055474430000006,-34.95155762
1721,-8.055474430000006,-34.95155762
1726,-8.055474430000006,-34.95155762
1728,-8.055474430000006,-34.95155762
1729,-8.055474430000006,-34.95155762
1730,-8.055474430000006,-34.95155762
1731,-8.055474430000006,-34.95155762
1732,-8.055472830000005,-34.95156033
1737,-8.055471330000003,-34.9515611
1738,-8.055465270000004,-34.95157457
1739,-8.055472830000005,-34.95156033
1740,-8.055466870000005,-34.95157251
1741,-8.055466870000005,-34.95157251
1743,-8.055466870000005,-34.95157251
1744,-8.055466870000005,-34.95157251
1745,-8.055466870000005,-34.95157251
1746,-8.055466870000005,-34.95157251
1747,-8.055466870000005,-34.95157251
1758,-8.055467340000005,-34.95157402999999
1760,-8.055467340000005,-34.95157402999999
1765,-8.055468070000005,-34.95156689
1768,-8.05546253000001,-34.95165636999998
1770,-8.055464070000008,-34.95159853
1775,-8.055464200000008,-34.95160229999999
1777,-8.055463080000008,-34.95159812999999
1780,-8.055463080000008,-34.95159812999999
1783,-8.055465430000009,-34.951590339999996
1785,-8.055471970000005,-34.951562069999994
1790,-8.055456770000008,-34.95164465999998
1791,-8.055453940000008,-34.95165075999998
1793,-8.05545683000001,-34.95165317999997
1794,-8.055454760000009,-34.95165170999998
1803,-8.055467790000007,-34.95159349999999
1805,-8.055467240000008,-34.951591689999994
1807,-8.055468990000007,-34.95159680999999
1817,-8.055469120000005,-34.95156587999998
1825,-8.055460130000009,-34.95163259999998
1832,-8.055461950000009,-34.95160235999998
1833,-8.055474750000005,-34.95155397
1835,-8.055470540000009,-34.95160635999999
1839,-8.055485030000007,-34.95159609999999
1840,-8.055485030000007,-34.95159609999999
1844,-8.055493860000006,-34.95162927999999
1851,-8.055517680000003,-34.951589240000004
1860,-8.055493580000006,-34.95162499999999
1862,-8.055492320000006,-34.951625459999995
1864,-8.055492320000006,-34.951625459999995
1877,-8.055446110000009,-34.95165473999999
1880,-8.055446110000009,-34.95165473999999
1888,-8.055445610000008,-34.95165991999998
1891,-8.055445610000008,-34.95165991999998
1897,-8.055452010000009,-34.95164246999999
1915,-8.05545348000001,-34.951663909999986
1918,-8.05545348000001,-34.951663909999986
1919,-8.05545397000001,-34.95166948999999
1921,-8.05546352000001,-34.95165676999998
1922,-8.05546352000001,-34.95165676999998
1928,-8.055535120000009,-34.95162201000001
1934,-8.055462830000009,-34.95164965999998
1937,-8.05546008000001,-34.95165489999997
1941,-8.055464140000009,-34.95165618999997
1945,-8.05547361000001,-34.95165536999998
1952,-8.05546535000001,-34.95164873999998
1954,-8.05546535000001,-34.95164873999998
1957,-8.05546033000001,-34.95165112999999
1962,-8.05546535000001,-34.95164873999998
1963,-8.05546535000001,-34.95164873999998
1965,-8.05546623000001,-34.95164591999999
1971,-8.05546486000001,-34.95164315999999
1978,-8.05546343000001,-34.95164416999999
1981,-8.055464250000009,-34.95164511999999
1982,-8.055464250000009,-34.95164511999999
1989,-8.05546192000001,-34.95164603999999
1992,-8.055477000000007,-34.9516448
1995,-8.055476180000007,-34.95164385
2002,-8.05547701000001,-34.951646329999996
2004,-8.055455950000008,-34.951655999999986
2006,-8.055457210000009,-34.95165554
2008,-8.055457210000009,-34.95165554
2012,-8.05546434000001,-34.951657719999986
2013,-8.055467880000009,-34.95164934999999
2018,-8.05545932000001,-34.95166010999999
2022,-8.055464230000007,-34.9516545
2025,-8.05545734000001,-34.95165930999999
2029,-8.05545948000001,-34.95165602999999
2034,-8.05548040000001,-34.95166411999998
2036,-8.055481660000009,-34.95166365999998
2045,-8.05548517000001,-34.95166313999999
2055,-8.05550336000001,-34.951663889999985
2057,-8.055506050000009,-34.95166241999998
2058,-8.055506050000009,-34.95166241999998
2063,-8.055482480000009,-34.95166460999999
2067,-8.055482480000009,-34.95166460999999
2072,-8.05549733000001,-34.95166481999999
2075,-8.05549651000001,-34.95166386999999
2083,-8.05549651000001,-34.95166386999999
2084,-8.05549750000001,-34.95166426999999
2087,-8.05549607000001,-34.95166527999999
2088,-8.05549733000001,-34.95166481999999
2089,-8.05546942000001,-34.95167735999998
2094,-8.05547508000001,-34.951663289999985
2098,-8.055474640000009,-34.95166469999999
2107,-8.055474640000009,-34.95166469999999
2108,-8.05547508000001,-34.951663289999985
2109,-8.05547508000001,-34.951663289999985
2110,-8.05547508000001,-34.951663289999985
2111,-8.05547508000001,-34.951663289999985
2114,-8.055489680000008,-34.95165548999998
2115,-8.055489680000008,-34.95165548999998
2121,-8.055545070000008,-34.951645509999985
2122,-8.055545070000008,-34.951645509999985
2124,-8.055545070000008,-34.951645509999985
2127,-8.055491490000009,-34.951656839999984
2128,-8.055489240000009,-34.95165689999998
2129,-8.055489240000009,-34.95165689999998
2131,-8.055489240000009,-34.95165689999998
2132,-8.055489240000009,-34.95165689999998
2133,-8.055489240000009,-34.95165689999998
2134,-8.055488420000009,-34.95165594999998
2138,-8.055496920000008,-34.951657279999985
2142,-8.055489240000009,-34.95165689999998
2145,-8.055547050000007,-34.95164630999998
2149,-8.055547050000007,-34.95164630999998
2150,-8.055547050000007,-34.95164630999998
2152,-8.055547050000007,-34.95164630999998
2154,-8.055490500000008,-34.95165643999998
2157,-8.05549723000001,-34.95158414999999
2164,-8.055550670000008,-34.95164539999998
2165,-8.05550511000001,-34.95164046999999
2166,-8.05550511000001,-34.95164046999999
2167,-8.05550511000001,-34.95164046999999
2168,-8.05550793000001,-34.95162666999999
2175,-8.055509210000007,-34.951614969999994
2177,-8.055509210000007,-34.951614969999994
2183,-8.055509210000007,-34.951614969999994
2189,-8.05556183000001,-34.95154002000001
2191,-8.055484140000008,-34.951629749999995
2199,-8.055453860000007,-34.95165604999998
2210,-8.055489330000007,-34.95162680999999
2213,-8.055489330000007,-34.95162680999999
2214,-8.055489330000007,-34.95162680999999
2215,-8.055489330000007,-34.95162680999999
2221,-8.055477360000008,-34.951639779999994
2223,-8.055477360000008,-34.951639779999994
2225,-8.055477360000008,-34.951639779999994
2227,-8.055478380000007,-34.951632329999995
2228,-8.055478380000007,-34.951632329999995
